2010-09-23 00:02:17,20,55,21.5,88,9.6,1011.5,0.0,0.0,2,1035.6,0
2010-09-23 00:22:17,20,55,21.4,88,10.0,1011.5,0.0,0.0,2,1035.6,0
2010-09-23 00:42:17,20,55,21.3,88,10.2,1011.3,0.0,0.0,4,1035.6,0
2010-09-23 01:02:17,20,55,21.3,89,10.5,1011.4,0.0,0.0,6,1035.6,0
2010-09-23 01:22:17,20,55,21.2,89,10.8,1011.0,0.0,0.0,2,1035.6,0
2010-09-23 01:42:17,20,55,21.1,88,10.7,1011.0,0.0,0.0,4,1035.6,0
2010-09-23 02:02:17,20,55,21.0,88,10.5,1010.9,0.0,0.0,4,1035.6,0
2010-09-23 02:22:17,20,55,20.9,88,10.4,1010.5,0.0,0.3,8,1035.6,0
2010-09-23 02:42:17,20,55,20.9,89,10.2,1010.3,0.0,0.0,6,1035.6,0
2010-09-23 03:02:17,20,55,20.8,89,9.7,1010.1,0.0,0.0,6,1035.6,0
2010-09-23 03:22:17,20,55,20.7,89,9.7,1010.0,0.0,0.0,6,1035.6,0
2010-09-23 03:42:17,20,55,20.6,89,9.4,1010.0,0.0,0.0,6,1035.6,0
2010-09-23 04:02:17,20,55,20.6,89,8.9,1009.7,0.0,0.0,6,1035.6,0
2010-09-23 04:22:17,20,55,20.5,89,8.7,1009.6,0.0,0.0,6,1035.6,0
2010-09-23 04:42:17,20,55,20.5,90,8.4,1009.5,0.0,0.0,6,1035.6,0
2010-09-23 05:02:17,20,55,20.6,90,8.3,1009.4,0.0,0.0,6,1035.6,0
2010-09-23 05:22:17,20,55,20.7,90,8.6,1009.4,0.0,0.0,4,1035.6,0
2010-09-23 05:42:17,20,55,20.7,90,10.1,1009.5,0.0,0.0,4,1035.6,0
2010-09-23 06:02:17,20,55,20.8,90,12.6,1009.4,0.0,0.0,4,1035.6,0
2010-09-23 06:22:17,20,55,20.9,87,12.9,1009.3,0.0,0.3,10,1035.6,0
2010-09-23 06:42:17,20,55,21.0,85,13.5,1009.2,0.0,0.7,8,1035.6,0
2010-09-23 07:02:17,20,55,21.0,79,15.7,1009.0,0.7,1.0,10,1035.6,0
2010-09-23 07:22:17,20,56,21.3,73,17.7,1008.7,0.3,1.4,8,1035.6,0
2010-09-23 07:42:17,20,55,21.9,69,18.2,1008.6,0.7,1.7,9,1035.6,0
2010-09-23 08:02:17,20,54,22.3,67,18.3,1008.7,1.4,2.4,10,1035.6,0
2010-09-23 08:22:17,20,53,22.5,66,18.9,1008.5,0.3,1.4,10,1035.6,0
2010-09-23 08:42:17,20,53,22.4,64,20.0,1008.5,0.0,0.7,4,1035.6,0
2010-09-23 09:02:17,20,53,22.2,61,20.8,1008.3,1.0,2.7,10,1035.6,0
2010-09-23 09:22:17,20,53,22.1,62,21.0,1008.1,0.0,0.7,12,1035.6,0
2010-09-23 09:42:17,20,54,22.0,60,21.4,1007.9,0.3,1.0,10,1035.6,0
2010-09-23 10:02:17,20,55,22.0,60,21.4,1007.7,0.7,2.0,14,1035.6,0
2010-09-23 10:22:17,20,55,21.9,59,22.1,1007.4,0.7,1.4,11,1035.6,0
2010-09-23 10:42:17,20,56,21.9,56,23.1,1007.1,0.7,2.0,10,1035.6,0
2010-09-23 11:02:17,20,56,21.9,55,23.8,1006.9,0.0,0.7,8,1035.6,0
2010-09-23 11:22:17,20,57,21.9,50,25.5,1006.5,0.3,1.7,8,1035.6,0
2010-09-23 11:42:17,20,57,21.9,49,25.8,1006.4,0.3,1.4,4,1035.6,0
2010-09-23 12:02:17,20,57,21.9,49,25.3,1006.0,0.7,1.7,8,1035.6,0
2010-09-23 12:22:17,20,58,22.0,46,26.4,1005.8,0.3,1.0,12,1035.6,0
2010-09-23 12:42:17,20,58,22.0,45,27.0,1005.4,0.3,2.0,6,1035.6,0
2010-09-23 13:02:18,20,58,22.2,44,26.9,1005.2,0.7,1.4,8,1035.6,0
2010-09-23 13:22:18,20,57,22.6,43,26.7,1005.0,0.7,1.7,8,1035.6,0
2010-09-23 13:42:18,20,57,22.9,42,27.8,1004.9,0.0,0.7,8,1035.6,0
2010-09-23 14:02:18,20,57,22.9,44,26.6,1004.6,0.0,0.7,10,1035.6,0
2010-09-23 14:22:18,20,56,22.9,47,26.6,1004.4,0.0,0.0,8,1035.6,0
2010-09-23 14:42:18,20,57,23.0,44,26.6,1004.3,0.7,1.7,10,1035.6,0
2010-09-23 15:02:18,20,56,23.2,42,27.6,1004.1,0.3,1.0,8,1035.6,0
2010-09-23 15:22:18,20,56,23.3,46,25.9,1003.8,0.0,0.7,10,1035.6,0
2010-09-23 15:42:18,20,56,23.3,48,24.4,1003.9,0.0,0.7,12,1035.6,0
2010-09-23 16:02:18,20,56,23.2,51,23.1,1003.8,0.0,0.0,4,1035.6,0
2010-09-23 16:22:18,20,55,23.2,54,22.1,1003.5,0.0,0.0,0,1035.6,0
2010-09-23 16:42:18,20,56,23.1,63,20.5,1003.4,0.0,0.0,8,1035.6,0
2010-09-23 17:02:18,20,56,23.1,68,18.6,1003.3,0.0,0.0,8,1035.6,0
2010-09-23 17:22:18,20,55,23.0,73,17.1,1003.1,0.0,0.0,2,1035.6,0
2010-09-23 17:42:18,20,56,22.9,76,16.2,1003.0,0.0,0.0,2,1035.6,0
2010-09-23 18:02:18,20,56,22.8,78,15.5,1002.8,0.0,0.0,2,1035.6,0
2010-09-23 18:22:18,20,56,22.8,80,15.0,1002.7,0.0,0.0,0,1035.6,0
