2011-01-06 00:11:17,20,27,17.3,75,-5.6,999.1,1.7,5.1,8,1176.3,0
2011-01-06 00:31:17,20,27,17.1,76,-5.5,998.5,1.4,3.1,8,1176.3,0
2011-01-06 00:51:17,20,27,17.0,76,-5.0,998.3,1.0,1.7,8,1176.3,0
2011-01-06 01:11:17,20,27,16.8,75,-4.7,998.1,1.0,2.4,10,1176.3,0
2011-01-06 01:31:17,20,27,16.7,75,-4.5,997.6,1.0,2.4,14,1176.3,0
2011-01-06 01:51:17,20,27,16.6,75,-4.1,997.4,1.4,2.7,4,1176.3,0
2011-01-06 02:11:17,20,27,16.5,74,-3.6,997.0,2.0,3.7,8,1176.3,0
2011-01-06 02:31:17,20,27,16.4,75,-3.5,996.8,1.4,2.7,8,1176.3,0
2011-01-06 02:51:17,20,27,16.3,74,-3.2,996.5,0.7,1.7,4,1176.3,0
2011-01-06 03:11:17,20,27,16.2,74,-2.9,996.1,1.4,2.4,8,1176.3,0
2011-01-06 03:31:17,20,28,16.1,74,-2.4,995.5,1.0,2.4,12,1176.3,0
2011-01-06 03:51:17,20,28,16.0,72,-1.9,995.3,1.0,2.4,4,1176.3,0
2011-01-06 04:11:17,20,28,15.9,72,-1.8,994.8,0.3,1.7,8,1176.3,0
2011-01-06 04:31:17,20,28,15.9,71,-1.4,994.3,1.0,4.1,4,1176.3,0
2011-01-06 04:51:17,20,28,15.8,71,-1.1,994.2,0.7,3.1,10,1176.3,0
2011-01-06 05:11:17,20,28,15.7,70,-0.9,994.0,1.7,4.1,6,1176.3,0
2011-01-06 05:31:17,20,28,15.7,70,-0.8,993.8,1.4,3.7,2,1176.3,0
2011-01-06 05:51:17,20,28,15.8,69,-0.6,993.3,1.7,2.7,10,1176.3,0
2011-01-06 06:11:17,20,29,16.0,69,-0.3,993.2,1.0,2.4,11,1176.3,0
2011-01-06 06:31:17,20,29,16.2,69,-0.1,993.2,1.0,3.1,8,1176.3,0
2011-01-06 06:51:17,20,29,16.4,69,-0.1,993.4,1.7,3.7,10,1176.3,0
2011-01-06 07:11:17,20,29,16.6,72,0.0,993.0,1.7,3.7,4,1176.3,0
2011-01-06 07:31:17,20,29,16.7,77,-0.1,993.1,3.1,4.4,8,1176.3,0
2011-01-06 07:51:17,20,29,16.9,80,-0.3,993.0,0.7,2.4,9,1176.3,0
2011-01-06 08:11:22,20,30,17.3,82,-0.1,992.7,1.4,2.4,8,1176.3,0
